,tsne1,tsne2,tsne3,class
362,7.0638814,22.752556,3.213462,FG
363,4.7578216,-9.263505,26.307323,FG
364,15.726921,12.61663,0.9620183,FG
365,3.975605,22.40044,5.5855207,FG
366,5.683415,20.804625,1.5697477,FG
367,6.018612,20.14261,7.189619,FG
368,-13.306218,29.829987,5.8610377,FG
369,7.92017,-6.249211,-1.4198098,FG
370,6.027198,18.878334,4.9864883,FG
371,5.2283463,28.076532,1.0185926,FG
372,18.875107,16.58415,2.923527,FG
373,18.596632,16.240734,12.191119,FG
374,1.5672052,26.658754,6.9945846,FG
375,36.59571,17.798113,6.0504174,FG
376,5.517038,20.885607,-1.2136133,FG
377,7.4319234,30.156765,3.5540466,FG
378,8.141601,27.281876,1.07597,FG
379,18.121132,13.26891,2.8780975,FG
380,6.285488,-3.1476338,-11.734274,WB_BX
381,3.995172,-7.713855,-25.317745,WB_BX
382,3.0262814,-9.925704,-21.66407,WB_BX
383,3.4736292,-6.924355,-22.304447,WB_BX
384,0.16844173,-5.9964557,-23.128813,WB_BX
385,2.210328,-4.1138864,-20.473076,WB_BX
386,2.6441255,-4.2335052,-24.27411,WB_BX
387,1.9362141,-2.441548,-22.292196,WB_BX
388,6.288959,-5.3928895,-17.095379,WB_BX
389,8.2870245,-4.0752063,-15.806107,WB_BX
390,4.6554937,-3.2319057,-15.706356,WB_BX
391,5.2125945,-3.0021384,-22.568237,WB_BX
392,6.598002,-3.979639,-20.009317,WB_BX
393,5.534429,-1.2985587,-20.2143,WB_BX
394,4.1083508,-6.177903,-19.532871,WB_BX
395,-20.194252,9.692761,-11.047091,WB_BX
396,1.8866906,-7.627729,-17.94994,WB_BX
397,-3.4974444,-15.285352,16.610441,WB_BX
398,-7.9637394,-8.600686,8.068662,WB_BX
399,-21.735794,-13.485536,16.29987,WB_BX
400,5.5777006,-22.744417,31.628725,WB_BX
401,-15.463312,-17.956318,8.145113,WB_BX
402,-8.784299,-20.251257,2.7451885,WB_BX
403,-19.837118,-11.43996,2.9769151,WB_BX
404,-28.465925,-15.667963,4.3238473,WB_BX
405,-25.56959,-11.441306,5.9852953,WB_BX
406,17.629864,7.667346,-3.7866004,WB_BX
407,21.514446,8.245184,-1.2236713,WB_BX
408,21.182178,7.752978,-3.3544054,WB_BX
409,17.038078,4.9568224,-8.584565,WB_BX
410,20.725037,3.757583,5.4862757,WB_BX
411,-14.271065,-1.5683175,-5.364406,WB_BX
412,9.186103,3.4868,8.743403,WB_BX
413,17.167706,12.191432,-16.89982,WB_BX
414,9.902966,7.204236,6.7122855,WB_BX
415,6.001099,8.528681,6.6108747,WB_BX
416,-0.7336634,1.2500204,7.60303,WB_BX
417,-22.175585,-12.731827,8.17098,WB_BX
418,-6.9378543,-5.271906,32.026424,WB_BX
419,2.6346605,2.7451518,6.746959,WB_BX
420,-19.470161,8.021909,6.431163,WB_BX
421,8.146386,-4.21289,21.881662,WB_BX
422,5.2817774,7.38421,4.2829676,WB_BX
423,8.284966,1.7681625,10.258802,WB_BX
424,2.834701,7.1603065,-2.4085255,WB_BX
425,20.894924,24.862206,21.197662,WB_BX
426,2.2296896,9.578037,-4.6461277,WB_BX
427,11.5324955,15.57374,18.342758,PF
428,31.494192,14.568466,10.200477,PF
429,31.456331,9.737669,6.9561744,PF
430,30.001274,10.285185,8.825581,PF
431,25.831049,5.6300774,2.3932905,PF
432,33.43708,8.97881,10.999722,PF
433,8.804959,15.502903,14.409213,PF
434,4.433634,16.112926,14.863132,PF
435,8.785897,16.438635,11.086493,PF
436,35.57325,9.661161,7.6390038,PF
437,25.69002,12.764902,12.499582,PF
438,28.132057,18.378927,11.365713,PF
439,23.295101,23.832827,7.811231,PF
440,27.85883,17.806055,15.964699,PF
441,33.255997,20.542633,7.0236983,PF
442,8.467383,21.894,14.119716,PF
443,-11.564055,32.67266,7.6255345,PF
444,6.669359,21.760317,13.228567,PF
445,31.503069,14.231688,7.849245,PF
446,23.588379,10.560134,14.224893,PF
447,27.508924,16.762884,13.19863,PF
448,29.322495,12.612456,7.684993,PF
449,15.081818,12.431906,16.553963,PF
450,29.818373,12.691109,12.983009,PF
451,25.442192,15.586107,13.9191,PF
452,6.7893367,13.560849,13.190825,PF
453,4.8729796,14.285591,11.030225,PF
454,16.081795,4.869201,5.4371066,PF
455,18.89729,5.335743,2.7187603,PF
456,15.17578,8.48995,4.2947206,PF
457,-11.527863,-5.310256,-23.765596,BM
458,-11.067385,-2.2604191,-25.16181,BM
459,-13.155421,-3.3194716,-25.381758,BM
460,-1.3449825,-13.557118,6.165736,BM
461,-0.4251005,-5.7140064,7.768119,BM
462,-1.0176677,-14.458958,10.215579,BM
463,-3.778242,-11.15064,-0.80408156,BM
464,1.6333901,-13.148324,15.3923235,BM
465,15.392199,9.878086,-9.476203,BM
466,-12.907802,-12.756408,-35.008724,BM
467,-12.646706,-11.692902,-32.881428,BM
468,-17.645458,16.253696,5.3166666,BM
469,-13.380576,-16.691645,9.839868,BM
470,-8.722856,-3.419288,-15.207084,BM
471,-3.61522,-13.063668,10.122074,BM
472,-10.524387,0.48943135,-8.59809,BM
473,1.4025321,-9.49876,20.05235,BM
474,-13.746445,26.689428,3.1901798,BM
475,-10.612268,-3.6007292,0.40153882,BM
476,-15.918669,16.321299,7.8701773,BM
477,-14.173975,-1.6326356,2.9303925,BM
478,-0.07156527,4.303249,10.483647,BM
479,-0.3036236,2.7856083,11.810114,BM
480,6.7842345,18.133959,-1.7142673,BM
481,-11.394139,6.391079,18.188625,BM
482,-22.678267,-5.650762,3.8463283,BM
483,-5.2668405,-10.098093,1.6618068,BM
484,0.3618531,-8.258519,14.504872,BM
485,-4.0207415,-8.378488,-1.9324875,BM
486,-0.72380376,-9.427815,16.443596,BM
487,-21.211363,5.0629406,-15.306982,WH
488,-14.564072,21.600224,8.47632,WH
489,-9.603526,-5.1872015,-6.384574,WH
490,-12.180984,-1.4719338,-11.995629,WH
491,-13.819971,-1.4385706,-16.04755,WH
492,-15.317336,0.85054,-13.745775,WH
493,2.5614288,-9.758337,-10.966733,WH
494,0.19081683,-9.525916,-10.754506,WH
495,13.248526,-2.3662665,24.718874,WH
496,-13.593548,-6.151057,-13.629269,WH
497,-14.529612,-3.6058116,-13.631719,WH
498,-12.075243,-3.0865908,-14.843284,WH
499,-3.7106426,-9.425135,-11.57512,WH
500,-9.413048,-3.0471287,-22.841558,WH
501,-19.775415,28.047825,7.0400686,WH
502,-11.374907,-3.3533235,-17.363014,WH
503,-10.734775,-13.073304,-7.132752,WH
504,-12.580662,-0.38279334,-23.4615,WH
505,-9.364175,0.31757912,-5.0301414,WH
506,-7.049003,-2.3033063,-4.9320407,WH
507,-5.508385,-1.2816813,-2.0649638,WH
508,-19.772,25.26786,5.628423,WH
509,-16.01667,-3.2642543,-8.456546,WH
510,-13.8174715,1.1436278,-8.221416,WH
511,-14.814303,25.364607,1.3624465,WH
512,-5.792362,-0.33933255,-5.557912,WH
513,-6.6234183,-4.3466263,-6.7125893,WH
514,-17.790728,5.5600944,-15.36687,WH
515,10.835524,-2.4485471,23.986464,WH
516,-18.143877,-1.1700375,-15.792872,WH
517,-24.2146,-10.254524,13.862675,WH
518,-22.567533,26.395027,9.453135,WH
519,-28.779762,4.3777847,-8.427044,WH
520,-8.221178,0.5055262,4.5968895,WH
521,-14.954437,-6.947966,-4.97885,WH
522,-6.50893,-1.4238806,3.1396744,WH
523,-27.514069,0.35580152,-6.9853163,WH
524,-27.051615,-0.10746957,-8.98151,WH
525,-16.126535,32.20839,7.54607,WH
526,-4.687248,-6.143815,-8.263269,WH
527,-21.562,2.2906768,-11.1390705,WH
528,-19.382647,16.069717,2.3703673,WH
529,-23.085236,4.608569,-8.556314,WH
530,-15.945359,-12.541764,-32.9739,WH
531,-24.416588,-8.543559,17.681303,WH
532,-7.268914,14.756763,-3.3590744,SQ
533,-5.9910727,16.53652,-5.976171,SQ
534,-7.742891,11.822743,-4.936922,SQ
535,-12.142408,-3.1342387,-21.18163,SQ
536,-12.136968,14.611479,-1.487398,SQ
537,5.3639913,15.088163,-5.1923933,SQ
538,-2.2884796,14.331912,1.4860336,SQ
539,-2.028163,4.9599285,-0.7876233,SQ
540,7.921152,8.026684,-1.7716742,SQ
541,-22.225344,-14.922345,-1.2253553,SQ
542,-11.024287,-11.777073,3.6573172,SQ
543,-2.8125753,-10.945166,17.549047,SQ
544,-7.17257,9.81302,5.550143,SQ
545,-4.7811236,-7.3817534,2.3972762,SQ
546,2.3153846,15.057692,3.9065773,SQ
547,-1.5248886,17.740889,-1.205823,SQ
548,4.590481,14.9335575,0.9559186,SQ
549,0.5888052,15.9498415,1.4545414,SQ
550,19.063736,-0.36406404,18.483679,SQ
551,-6.595089,-9.625009,24.223812,SQ
552,-8.668327,15.237703,-1.6139486,SQ
553,-9.250217,-6.318357,23.866734,BP
554,-5.5102153,-6.592634,24.995878,BP
555,-5.3046794,5.9618044,4.607847,BP
556,-3.7453456,6.372634,-32.056187,BP
557,-4.6417565,7.9329786,-33.17958,BP
558,-8.562323,-0.053966496,-34.468323,BP
559,16.678545,36.33381,4.458566,BP
560,-1.7771763,23.787928,-5.957195,BP
561,-3.2328026,21.01987,-5.2119937,BP
562,-2.8198748,9.084861,1.691423,BP
563,-29.729002,-9.430184,20.431608,BP
564,-4.613395,10.870249,1.3831183,BP
565,-13.455349,28.313444,9.453587,BP
566,1.2045597,10.188188,5.720733,BP
567,-5.3994484,8.671669,2.2373025,BP
568,-13.643128,-16.619114,-18.550333,WN
569,-15.258838,4.371861,-3.9293315,WN
570,-14.973261,-15.504977,-19.740519,WN
571,-22.387913,-18.811338,-4.7245345,WN
572,-17.490185,21.342419,2.446277,WN
