tsne1,tsne2,tsne3,class
-15.421943,10.038066,-27.017555,SQ
9.766153,12.381758,17.171972,SQ
-29.241722,-4.745791,25.219995,WN
-25.399899,-5.6704636,40.404453,WN
-27.34333,-4.587388,27.147587,WN
-5.0466413,2.580548,-5.4854245,WN
-5.1621184,-20.94414,1.0728338,WN
-32.84464,-4.8422017,22.896017,WN
-17.109875,25.854084,19.24411,WN
-29.119192,18.110167,14.692787,WN
-16.72557,23.318401,18.163078,WN
2.101679,13.511332,11.829226,WN
2.98881,13.933206,15.602544,WN
-1.0049859,13.191153,15.421211,WN
-4.084007,13.123331,18.02519,WN
-4.576043,11.740419,21.603878,WN
0.6753949,7.3341002,18.796535,WN
-1.1054754,16.38369,16.99024,WN
9.360652,-12.069711,-1.2698132,WN
2.3533018,17.436554,-3.6704257,WN
-6.2780433,-1.02343,5.170598,WN
-18.515396,18.612621,-46.548042,WN
-11.137215,16.785654,17.548775,WN
-5.5141225,30.185398,3.3524756,WN
-8.144774,18.330664,15.378737,WN
-5.9681087,28.328245,5.553768,WN
1.9792552,-32.653698,-5.9283195,WN
-2.4700398,29.834698,6.18419,WN
-12.930404,19.53058,16.544703,WN
27.725044,-13.929541,-17.949411,WN
14.514705,1.3377131,13.786995,WN
28.922651,-13.991391,-20.102432,WN
26.723003,-15.688442,-13.668253,WN
24.325386,-16.48282,-9.344844,WN
-4.914562,-3.8113992,2.9601498,WN
-0.1529919,22.99291,-0.53708816,WN
13.613168,17.168386,1.2156003,WN
-0.79429793,28.380922,0.10211145,WN
13.579345,2.7883706,19.294231,BH
11.601353,0.5253393,19.626247,BH
28.014067,2.495363,10.749639,BH
4.7376885,-27.821758,4.3469796,BH
14.474969,-1.2456565,19.254969,BH
13.677174,0.7930671,23.700788,BH
7.058334,-0.39861357,17.419113,BH
-7.2952085,0.010607777,15.419727,BH
5.6801767,4.204375,18.941242,BH
-20.950466,-11.524897,-4.5717373,BH
-18.59876,18.576145,-3.1765833,BH
2.478737,-7.321059,22.549543,BH
-2.5532866,-26.418396,7.753293,BH
-1.7354584,18.474474,19.547087,BH
-3.7146764,-26.951445,5.4334407,BH
7.046684,4.06113,21.456121,BH
-8.737803,-3.0483398,13.419251,BH
7.923286,-1.2145299,22.711155,BH
4.134106,-35.961567,-5.940332,BH
6.6113787,-34.631985,-3.1362815,BH
37.300472,15.906219,18.625278,BH
27.81675,-11.188029,25.212887,BH
8.008037,-37.077385,-5.7209325,BH
43.83092,15.931173,6.402717,BH
33.36504,8.564515,-6.8965297,BH
36.96691,5.799753,-7.9109287,BH
47.481964,16.643133,9.481164,BH
8.950899,-36.40089,-1.0838377,BH
8.541792,-33.825462,0.5683525,BH
41.003506,18.01698,13.58229,BH
39.03027,15.158103,16.792374,BH
36.111504,-8.28979,-4.755851,BH
24.3229,-5.729175,19.024569,BH
43.350742,5.4468417,30.61893,BH
43.167267,15.956843,10.552566,BH
35.823406,2.4308503,-8.159452,BH
-28.438978,5.591607,22.895378,PH
-24.906387,7.419382,25.840246,PH
-23.655571,15.735818,21.111769,PH
-22.95441,21.629572,16.408175,PH
-19.824974,18.620913,19.266031,PH
-22.42035,21.71945,19.366144,PH
-20.59033,13.2834215,24.594685,PH
-24.402496,12.812772,17.870737,PH
-21.11077,9.15813,25.015467,PH
-20.4093,14.816414,20.655592,PH
-28.885723,14.8457,14.576041,PH
-11.442439,-37.20332,8.383092,PH
-16.080761,-23.145824,-12.848986,PH
-8.934764,-26.177435,7.423452,PH
-9.121809,30.475079,5.5264645,PH
-10.774878,8.135458,-0.5091774,PH
-17.933609,2.3108919,26.472069,PH
-23.472383,7.9771905,19.023726,PH
-21.504961,-8.070116,16.737682,PH
-9.86196,-23.922342,5.918641,PH
-12.222808,2.0820777,23.498222,PH
-7.210389,-6.3326325,22.122488,PH
0.54639465,-11.000795,-2.5916588,PH
-15.964287,5.5853376,24.498,PH
-24.68587,13.89181,13.632441,PH
-29.722748,13.637211,17.394642,PH
-13.52496,-28.357307,1.9141382,PH
-17.791206,2.871664,21.99571,PH
-3.652022,-2.839595,18.964384,PH
-8.124486,-0.7877099,20.00088,PH
-20.959759,23.886581,-17.380388,PH
-13.309409,0.30839023,6.235133,PH
-14.110492,4.775559,3.5052612,PH
-13.478845,20.240067,9.04559,PH
9.300736,-19.130926,11.777821,PH
-16.443636,7.1452928,14.974379,PH
-11.921541,2.314786,20.162245,PH
-14.1921625,6.123645,18.566158,PH
-13.830809,5.0869303,21.914246,PH
-9.150595,-29.71296,4.4532332,PH
-10.078284,7.8488016,23.184015,PH
-10.715956,10.737207,23.82617,PH
-2.4757583,21.333754,-6.8478994,PH
-35.204414,6.6607175,-16.090023,PH
-33.47044,8.431277,11.762556,PH
25.688042,-21.585793,-9.746497,PH
-9.597019,31.807184,0.54846585,PH
-3.736281,1.3797681,10.303002,PH
0.584471,4.938193,-0.76666206,PH
29.472687,-5.278004,-12.365428,PH
14.405964,-18.733599,25.11451,PH
-2.2667239,4.1278553,12.626609,PH
-2.8210008,2.9202018,15.323383,PH
21.677458,-19.38805,-11.285283,PH
-1.7658015,1.7808185,19.579714,PH
-2.236799,0.18708396,13.541485,PH
-41.081825,-3.8538191,-0.85519814,PH
-17.5615,13.981413,-11.11553,PH
-7.6498623,13.515863,-5.1071057,PH
-29.658833,8.966387,10.213217,PH
21.879538,-20.064358,-7.939864,PH
23.300076,-22.478113,-7.0273356,PH
-0.33900362,12.019023,-3.436522,PH
-3.517706,4.3386164,2.5444098,PH
13.100747,1.7324442,6.0661674,PH
-0.44339582,-1.8631603,18.994562,PH
-7.028947,15.995241,3.735163,PH
30.94185,-2.9356797,-14.517963,PH
2.2444968,8.194585,-0.47528678,PH
0.5075535,0.29042628,6.4346623,PH
6.6440616,5.8609114,5.4325376,PH
-0.47024864,7.6897154,6.8725085,PH
-11.6816225,3.901561,30.57614,PH
-4.91542,7.9014764,18.63525,PH
-2.2104125,7.6001368,16.053017,PH
14.129977,26.925785,4.322166,PH
14.72822,25.301254,1.7325845,PH
-8.632277,22.05484,-5.6442976,PH
-4.6073837,7.601796,4.7561407,PH
-6.9661493,8.381086,1.7803837,PH
-26.669773,11.31201,8.843497,PH
-11.91681,17.95525,7.0584874,PH
-14.206033,19.958279,5.7225413,PH
-5.154912,6.3157268,25.196968,PH
8.161848,11.485256,7.4866424,PH
-4.714735,8.478068,11.370343,PH
-26.896757,22.787626,-11.212052,PH
-35.342293,7.3575764,13.993296,PH
-5.7665386,5.083772,20.809046,PH
-7.342686,8.171738,16.688562,PH
1.991408,1.4518064,10.813947,PH
2.1878612,2.3842466,14.7098675,PH
-5.3199472,15.041781,9.654478,PH
-0.63712597,-23.507036,2.7046325,PH
-9.982837,5.381944,19.735697,PH
-5.274885,17.505589,8.705627,PH
13.829246,28.545546,7.0941978,PH
16.23519,30.033524,6.200162,PH
-10.950359,15.222372,13.892033,PH
-10.828449,17.312593,10.330619,PH
-22.643373,8.162859,-11.395839,LB
-14.636149,5.2939467,-6.6964884,LB
-11.340595,3.065673,-7.350359,LB
-20.192059,-5.423475,-3.8647802,LB
2.918532,-25.233835,2.9892051,LB
-18.162619,7.7233977,-22.61805,LB
-37.317337,-8.240562,-7.5807157,LB
1.5816361,-2.848127,9.268137,LB
4.038087,-2.9273376,12.432426,LB
-1.6510495,-36.528114,-7.5939617,LB
1.908859,-32.924026,-0.26767644,LB
13.423196,-9.980683,-6.822498,LB
21.123974,24.362474,17.862768,LB
-16.855392,10.409582,-0.9064889,LB
-6.173773,-27.37042,-2.7117853,LB
-26.881855,16.864288,-8.639828,LB
-17.629114,12.2273245,-7.4981055,LB
-13.08415,-31.369911,8.218425,LB
-15.210355,10.469189,-5.8799934,LB
-14.653573,5.0342155,-12.709029,LB
