tsne1,tsne2,tsne3,class
-69.16623,10.940824,-153.67819,WN
118.45081,-74.85051,-191.90063,WN
138.23201,-20.086811,-169.25385,WN
288.1371,-92.13843,-0.8953634,WN
249.56635,-80.7377,-39.322285,WN
336.84442,152.84549,-139.99728,WN
137.6476,34.311016,-170.70877,WN
-156.84627,-170.53381,-147.62561,WN
56.212505,151.22644,-118.483894,WN
335.25385,183.95926,-83.58361,WN
-157.98329,403.38416,-1.2906297,WN
142.08957,-51.227394,-19.030869,WN
47.66929,-74.18062,402.3226,WN
170.55132,-54.284515,-68.79869,WN
82.505035,-84.980965,424.24515,WN
357.03415,107.14562,132.24303,WN
103.9612,-71.083115,372.07394,WN
153.15007,-57.199036,24.722849,WN
-408.36383,-78.78292,-32.88038,WN
84.535355,-18.857742,-247.83119,WN
-374.82074,-62.58084,-21.137573,WN
-351.79446,-224.56181,-117.69878,WN
-343.6525,-178.56627,-84.914764,WN
313.16516,236.51427,-67.41089,WN
-29.153646,136.49858,-176.13847,WN
-81.73563,87.89796,-176.45175,WN
40.126835,-3.6889307,452.1962,WN
102.63766,-87.97105,-263.0711,BH
81.559975,-113.902985,-292.54456,BH
-70.60907,117.62772,-381.29767,BH
57.432102,-113.284,-357.0974,BH
46.281883,-95.208725,-263.7529,BH
81.83486,-152.0922,-240.48167,BH
131.86739,-179.80852,-302.61218,BH
172.82448,-100.071266,-111.81308,BH
158.53621,-136.46234,-246.2391,BH
-123.71262,53.620625,-50.912167,BH
38.53287,98.033066,-57.850857,BH
87.59333,-150.44325,-152.86732,BH
417.8035,7.0473037,46.73767,BH
111.80391,72.68764,-177.58685,BH
382.5123,10.195351,68.11205,BH
150.20268,-179.71092,-238.38815,BH
165.20874,-161.05452,-151.77365,BH
69.01947,-62.751614,-330.01953,BH
89.88434,-69.08272,-514.1103,BH
37.095276,-60.114784,-544.1771,BH
-92.05835,55.667625,-458.5777,BH
-112.44593,-25.808813,-479.29898,BH
66.02956,-17.78238,-524.385,BH
-24.690834,155.78676,-507.7506,BH
-265.9376,29.977816,-260.88303,BH
-285.8245,32.556953,-206.24738,BH
9.602074,121.48981,-463.07706,BH
3.1859062,-30.335413,-520.7574,BH
16.485384,-60.36355,-488.03238,BH
-105.23149,156.34474,-467.0508,BH
-77.64113,94.39384,-466.6197,BH
-321.10834,-63.71499,-243.79326,BH
-10.570484,-157.3658,-269.50574,BH
-199.32198,99.66011,-441.71484,BH
-42.663773,162.67352,-461.5866,BH
-320.8084,-8.397775,-204.62968,BH
333.3213,-177.10312,78.89725,PH
320.89438,-194.35245,17.947083,PH
308.0484,-263.5249,63.092068,PH
304.4293,-343.00488,120.57658,PH
294.34775,-346.2287,47.847958,PH
340.61398,-343.71262,90.985466,PH
339.7539,-290.2085,-5.016318,PH
252.83998,-278.07953,74.194695,PH
363.0066,-232.29306,5.468224,PH
289.7951,-299.80908,27.856014,PH
229.05107,-300.78943,141.60951,PH
162.47133,-478.40112,3.5994594,PH
158.3267,23.656792,155.14526,PH
319.09543,-44.571842,91.47541,PH
71.1624,-141.23048,414.74017,PH
66.296455,-273.04492,-146.16328,PH
242.9348,-267.97787,-84.893814,PH
243.52278,-215.96756,48.840626,PH
170.96855,-138.54294,90.213615,PH
292.50012,-76.11926,110.45159,PH
320.38202,-201.8934,-60.42061,PH
341.8603,-137.78336,-92.37945,PH
281.98083,-34.004402,359.0606,PH
277.52112,-257.16934,-29.74092,PH
194.72145,-275.7497,92.09401,PH
212.86127,-335.1252,108.52088,PH
237.91801,-135.00082,229.41914,PH
227.67453,-281.62546,-26.401701,PH
353.39517,-72.8614,-37.15131,PH
321.8847,-132.60309,-21.055593,PH
-223.27702,-153.48337,205.25128,PH
187.1101,-175.30804,147.08862,PH
158.88203,-120.526634,159.54555,PH
203.13893,-52.313046,95.2763,PH
248.53041,216.87904,-184.70236,PH
147.37813,-275.61942,-10.989666,PH
287.86984,-158.81616,-64.728134,PH
236.11783,-154.48592,-44.953938,PH
267.70633,-209.26607,-45.961758,PH
375.37204,-62.191418,93.87436,PH
279.61957,-202.68607,-137.55136,PH
311.39847,-229.2518,-158.19514,PH
-170.0724,-56.04577,167.42293,PH
-107.23736,15.137597,203.73294,PH
323.21823,69.522446,-370.70218,PH
-288.69446,-222.25986,-108.733734,PH
-8.885673,-109.26514,428.45026,PH
273.01508,-5.437284,-95.69939,PH
-216.9194,-193.00032,5.576577,PH
-143.04765,-339.36575,-138.93323,PH
303.71457,-190.91347,-287.35168,PH
292.48798,-52.695885,-136.3943,PH
245.6831,-51.207623,-122.43766,PH
-295.84964,-195.20636,-50.103233,PH
300.98566,-88.17883,-85.29619,PH
262.77118,-10.726202,-150.60555,PH
-49.439045,-422.77963,84.67846,PH
120.57712,161.99918,-12.487503,PH
226.23659,-175.35623,-378.25818,PH
114.11402,-222.99048,245.93422,PH
-321.66702,-237.78006,-54.425087,PH
-300.38547,-260.4164,-84.35328,PH
245.4158,-92.65856,-431.67722,PH
223.47946,-53.85206,-256.16345,PH
140.1772,73.68335,-387.96338,PH
336.5994,-33.41631,-63.474304,PH
327.73303,29.3845,-54.691517,PH
-178.23993,-314.57736,-179.7297,PH
169.0056,50.286102,-441.73822,PH
231.70819,112.7092,-51.653786,PH
51.36045,31.812117,-299.89468,PH
301.58954,210.48604,-279.45767,PH
162.2779,-249.10384,-167.55705,PH
244.73672,-111.3083,-108.53802,PH
180.09096,-23.710323,-129.43744,PH
-160.23886,-175.17114,393.96942,PH
-275.81235,357.07935,265.58408,PH
-266.4708,-151.17084,7.434777,PH
119.884865,14.984187,-93.5068,PH
111.55318,73.26228,-89.35428,PH
92.55716,-167.8811,225.60033,PH
196.90082,-6.826737,72.84546,PH
169.60243,-13.380199,114.80878,PH
237.4128,-172.0819,-199.21584,PH
85.32877,106.68239,-276.25604,PH
260.12946,-101.371025,-202.38823,PH
-266.6044,-69.516914,215.1044,PH
273.69543,101.23619,-351.84076,PH
221.81543,-129.44522,-159.37885,PH
280.93353,-130.94171,-137.2814,PH
231.68105,40.059185,-120.624825,PH
197.49557,11.885414,-80.648605,PH
245.7916,38.843212,-38.100132,PH
296.31708,70.06797,27.341248,PH
235.19954,-169.16302,-109.36125,PH
267.65836,12.480517,-13.031533,PH
-181.63026,-139.2537,394.91037,PH
-216.81354,-165.88258,380.75262,PH
183.10455,-8.750133,-29.963606,PH
210.89397,-6.341092,12.956324,PH
-262.29977,-44.63313,-72.50959,LB
-11.533097,50.29969,-6.2589703,LB
-38.756535,44.427395,-52.00382,LB
-63.04676,-1.2651359,-96.67223,LB
62.79448,-168.45949,-370.66806,LB
-58.735638,228.86403,89.292465,LB
-200.1063,-209.8209,97.573265,LB
226.44081,101.39685,-104.505264,LB
211.61893,19.039616,-206.31145,LB
302.55295,222.21713,98.66042,LB
78.7621,-204.37207,-412.7496,LB
-180.39948,-107.610954,-79.77837,LB
-56.75604,-267.66974,-119.78231,LB
-27.523869,35.96467,59.22305,LB
218.24472,107.177536,106.64526,LB
-256.8311,-77.92077,304.7785,LB
75.68688,124.46225,9.710755,LB
320.42105,9.821127,210.12022,LB
34.823406,95.63076,36.71256,LB
-46.303345,110.48611,70.900536,LB
-77.71338,78.02237,109.09552,LB
-43.436214,-27.979843,-2.6886318,LB
-11.532224,-33.428375,32.635662,LB
201.93474,-127.34389,-407.27695,LB
-69.69053,278.12912,64.87461,LB
-129.68488,5.654949,60.320126,LB
-77.204956,20.312826,42.585995,LB
285.66544,175.4124,116.523384,LB
206.83661,-41.286285,-194.13202,LB
42.241158,245.85992,-47.2479,LB
67.06902,158.39093,-72.949165,LB
-153.62845,60.55172,-132.6615,LB
21.32065,-28.522318,-58.708626,LB
202.37099,-76.52861,-153.15355,LB
-60.889538,-72.4327,-4.178082,LB
43.685665,-147.13853,-40.324444,LB
-115.15899,-116.531494,17.478619,LB
35.6879,-80.33893,-33.234818,LB
69.78506,-113.2704,0.24653304,LB
-84.50666,-31.272535,45.53904,LB
-111.314064,-23.081524,-0.71458143,LB
9.200078,-114.013985,9.476756,LB
-127.567116,-74.504715,-3.6528878,LB
116.46866,248.52112,18.09955,LB
-13.539351,-284.10028,-245.05034,LB
-16.78818,90.87723,-129.00253,LB
51.358208,12.548814,79.394844,LB
175.35258,117.91085,117.62928,LB
1.840751,101.691154,107.5227,LB
336.79883,198.40393,-28.442673,LB
71.4427,-46.785835,-19.526539,LB
386.68167,-2.3921132,212.11484,LB
-74.44752,107.62599,-109.06543,LB
50.200676,-114.428795,-428.56055,LB
-75.17523,159.34195,-331.05502,LB
22.6755,-102.7942,-178.43985,LB
-3.1180024,-127.65522,-218.44731,LB
-252.09346,-39.19224,253.94164,LB
11.766911,292.90894,91.392784,LB
-116.620415,149.6529,-221.09897,LB
98.967,269.93735,102.16141,LB
