tsne1,tsne2,tsne3,class
37.751717,-19.73998,13.801671,WN
30.882744,22.63115,-33.941906,WN
28.682474,11.032463,39.185356,WN
-1.0563755,-11.612415,-82.341545,WN
28.071299,20.140795,32.56595,WN
1.1284329,30.00777,57.236275,WN
22.4705,17.793127,36.338947,WN
2.0784428,31.337954,52.124527,WN
47.22208,-16.092997,43.57827,WN
3.8800871,24.372047,52.244076,WN
29.303423,24.082592,37.219444,WN
-35.151733,15.434218,45.381954,WN
-0.5978173,1.4072367,18.004728,WN
-35.90404,14.934831,50.20049,WN
17.30289,1.6037247,63.66362,WN
21.167156,-0.06369132,69.386826,WN
25.297081,5.4609084,36.754005,WN
29.40117,-31.140835,-8.569794,WN
8.832612,-23.675676,-9.489893,WN
-7.907032,31.08717,53.92631,WN
-3.966434,2.8744256,24.695478,BH
0.40918913,3.8513443,28.537004,BH
-8.7748785,-17.547377,21.37874,BH
26.422415,-16.63473,34.898186,BH
-3.7741175,8.511704,28.983053,BH
-0.60415846,8.558263,36.50584,BH
8.812798,8.6468935,31.07757,BH
22.65429,10.879558,27.963476,BH
17.993626,5.1572037,32.117687,BH
23.73593,-12.291314,-12.40315,BH
42.419296,23.666834,-30.854795,BH
-5.6850142,28.420923,29.58855,BH
34.71473,-3.1303174,45.836754,BH
11.639079,39.481266,-14.874084,BH
38.7991,-3.5178823,42.7598,BH
13.951279,3.2148013,35.43566,BH
27.216282,6.943459,23.013412,BH
7.373864,-2.1285615,30.12863,BH
43.72332,-22.655785,46.06448,BH
36.555832,-24.584179,45.315037,BH
9.0126095,-28.841307,35.762608,BH
14.044398,-19.663464,41.30153,BH
39.889824,-26.858461,51.02299,BH
-11.206895,-15.7652,8.6420965,BH
7.1511006,-52.735092,25.295412,BH
8.563869,-52.78069,17.558653,BH
10.35551,-42.780914,41.628403,BH
33.351162,-30.092808,46.69581,BH
29.365217,-26.79978,43.90721,BH
11.3966675,-40.304462,29.648653,BH
7.6813583,-32.78282,32.845367,BH
1.4627429,-38.318806,58.13596,BH
3.7578254,-14.43712,37.490494,BH
-16.048063,-31.891996,55.027866,BH
7.102962,-45.44414,33.71201,BH
14.917282,-51.504433,19.514235,BH
37.338173,13.786169,31.813545,PH
26.77019,43.445534,22.943024,PH
38.015335,34.783707,30.427156,PH
42.40311,43.18976,40.0521,PH
35.620914,39.735973,36.29777,PH
37.86779,46.587402,38.596165,PH
39.062878,43.7075,23.004417,PH
44.66327,34.111683,27.80659,PH
32.138184,38.482944,22.148735,PH
38.057518,41.22484,29.808422,PH
51.15008,38.93285,32.377773,PH
18.72745,-15.162385,51.98684,PH
-10.183943,-49.19603,-27.769266,PH
46.005745,3.6314158,44.442146,PH
7.986629,33.65195,55.719013,PH
28.30558,20.18081,-15.197394,PH
30.34094,49.279095,13.91966,PH
42.153904,27.396965,20.991714,PH
26.763489,14.908499,9.706846,PH
44.78626,6.4373717,39.915348,PH
24.149353,43.09654,14.024918,PH
14.039684,41.881992,12.788014,PH
86.6091,3.049732,-31.67764,PH
34.783848,42.90725,13.42268,PH
51.472935,32.070286,27.16872,PH
53.30845,34.392136,35.509205,PH
54.324665,2.5638075,27.994267,PH
36.388725,36.461403,12.412392,PH
12.747442,36.91712,22.869867,PH
19.338028,37.630543,19.43459,PH
44.83565,-20.975264,-38.23977,PH
31.105051,27.372566,-8.524046,PH
33.18045,18.844305,-6.137475,PH
18.463657,31.61065,37.31107,PH
-6.9061112,10.073185,4.336759,PH
31.30689,32.008633,1.1793667,PH
22.244871,37.270523,11.988468,PH
27.674442,32.75373,8.973964,PH
29.24773,39.45946,10.936929,PH
52.705074,0.39778173,39.023705,PH
20.164434,44.437317,4.687549,PH
18.526482,50.074036,4.1746273,PH
37.377975,-29.207893,-18.701715,PH
58.47746,-17.930502,-29.316128,PH
66.00305,31.903566,-9.73142,PH
21.786224,8.204125,65.85503,PH
7.5978775,29.170216,63.631504,PH
10.297979,25.30566,20.587856,PH
12.964566,23.838642,-28.09988,PH
-27.157814,-16.094173,61.331455,PH
57.314224,28.571875,16.726084,PH
14.079059,30.803768,16.115486,PH
13.452231,27.799572,10.765345,PH
26.862864,5.046628,69.38505,PH
9.272444,36.516453,12.942963,PH
15.620012,24.547539,15.530734,PH
77.6361,-8.559634,-3.8378255,PH
45.018826,15.647446,-43.94022,PH
44.410957,27.639421,-17.009413,PH
58.759285,28.510042,-9.316699,PH
26.179535,2.826695,63.625042,PH
24.999561,7.19345,60.555122,PH
20.739527,30.325472,-24.147015,PH
18.38482,13.877795,0.80349725,PH
16.58172,-10.957687,22.134836,PH
7.3562226,33.98914,23.58689,PH
6.624319,28.14037,29.809757,PH
-31.690561,-11.855924,59.52001,PH
13.865011,29.17031,-25.818636,PH
13.585599,16.20038,10.843848,PH
14.310172,-5.3092923,12.940611,PH
9.365916,12.818648,-6.2013516,PH
21.029623,33.536335,-7.929616,PH
16.123816,34.23413,0.02979892,PH
12.7553835,28.152029,1.5351232,PH
-57.467434,-30.591082,16.458838,PH
-62.36094,-29.140076,13.52951,PH
12.303313,20.11962,-35.556023,PH
18.272018,17.427744,-5.257299,PH
20.447704,19.069159,-11.843217,PH
60.6722,21.653025,-9.456918,PH
17.34791,32.981594,31.058784,PH
18.54606,37.689323,34.871754,PH
24.041178,59.01591,13.524727,PH
7.013237,-8.643804,19.33373,PH
21.695208,24.894201,-2.5601,PH
50.30242,-10.904048,-47.430607,PH
67.66478,34.564964,-4.4177117,PH
21.672955,30.8915,2.046436,PH
14.886702,35.376465,5.611086,PH
10.490295,18.094944,18.513968,PH
16.681805,17.286953,22.539652,PH
11.213918,18.554602,30.250488,PH
33.832497,-3.5881836,34.1709,PH
23.299871,37.69356,5.135208,PH
10.34989,19.915575,35.179726,PH
-52.13274,-32.346046,18.288982,PH
-54.007095,-37.380188,16.381418,PH
21.148691,20.113485,29.169407,PH
17.206797,26.044193,32.068085,PH
35.056705,-6.565926,-31.361412,LB
31.846962,1.8264663,-22.723166,LB
28.630707,-2.680333,-26.107853,LB
5.7133403,21.120314,-15.277467,LB
30.727663,-11.318042,34.710945,LB
14.779456,-14.352931,-49.23178,LB
72.47174,14.419986,-24.260387,LB
7.035643,20.251152,10.245813,LB
3.1917534,15.102859,12.82874,LB
53.553665,-24.640715,38.139496,LB
38.716656,-18.487259,35.792557,LB
28.942972,-18.632109,7.3916874,LB
48.65033,-15.811236,-21.541561,LB
35.058144,16.351562,-23.750757,LB
44.650776,-11.857435,25.637648,LB
53.073296,2.508981,-44.224895,LB
38.64494,13.0093975,-40.316174,LB
55.186195,12.596791,38.41646,LB
32.419376,12.40727,-39.54681,LB
27.552513,6.589048,-35.744583,LB
21.63741,1.8864107,-37.410538,LB
33.29814,3.5016756,-5.1162705,LB
29.329319,7.600501,-5.7473807,LB
37.897945,34.98561,-12.02379,LB
7.8201528,-10.91,-50.24589,LB
28.423038,0.39138263,-12.99881,LB
34.531914,-2.0176663,-15.168296,LB
51.64899,-17.945477,36.533306,LB
16.419548,21.371014,4.767483,LB
39.24644,5.783616,-57.630886,LB
35.321167,18.95337,-35.714443,LB
42.935955,24.099157,-43.006924,LB
34.466663,-3.9088833,16.1092,LB
18.88522,27.17912,7.2746215,LB
36.427696,-0.32730645,-0.50270414,LB
43.068195,6.2634335,14.358016,LB
27.896063,-7.2599964,8.234406,LB
36.413857,2.5750856,13.99311,LB
44.174026,1.5636338,21.531597,LB
32.232693,-4.213787,-8.702211,LB
30.85913,4.0289083,3.664206,LB
34.63972,8.565766,7.8490868,LB
31.074457,-2.9427454,5.442892,LB
34.266235,-6.1355724,-39.99605,LB
29.028748,29.257109,-36.782906,LB
20.138412,-24.98253,-6.3525305,LB
35.27647,12.973111,-15.057007,LB
49.322544,-10.238827,22.426338,LB
31.566084,8.728856,-30.658365,LB
31.682266,8.104194,33.481155,LB
34.804367,4.55778,19.373587,LB
49.412464,18.211449,33.01706,LB
18.280977,-24.896797,-11.9787855,LB
29.116802,-23.794394,34.532726,LB
2.5338328,-37.94458,4.9864583,LB
-11.874597,18.608274,30.200861,LB
-12.958149,12.970634,32.965237,LB
50.830975,-4.396672,-48.806885,LB
35.58084,-5.910404,-64.507904,LB
6.6015496,-39.543056,-5.951582,LB
34.345886,3.8085043,-44.684673,LB
1.4873058,34.997303,42.226025,AB
-15.209657,56.358967,21.631678,AB
-15.466442,56.4043,15.489016,AB
-12.906759,-0.44613582,68.65789,AB
-16.676113,2.6500242,68.770355,AB
-27.441833,59.417732,21.492968,AB
-34.803566,6.5324574,25.094168,AB
12.414898,51.410187,16.590328,AB
6.071314,54.863316,13.682168,AB
