,tsne1,tsne2,tsne3,class
374,3.0446582,-47.50125,-49.11227,MM
375,19.909817,-110.136406,-281.31537,MM
376,29.696548,-101.924,-224.27957,MM
377,-13.516878,-141.50366,-248.7975,MM
378,-12.368915,106.572334,-141.41147,MM
379,282.8879,8.800652,-39.138844,MM
380,65.92177,267.5138,-64.67701,MM
381,133.94485,202.00363,235.89514,MM
382,35.087883,214.98268,-116.65033,MM
383,-159.85684,90.738754,-16.764013,MM
384,30.487679,207.45876,-186.5523,MM
385,329.03403,107.74097,50.81983,MM
386,286.71155,201.72118,-19.157375,MM
387,-51.55445,46.15897,-49.0062,MM
388,68.61528,81.80195,69.96933,MM
389,45.763073,-78.49688,74.83128,MM
390,-93.75379,-62.053707,-135.77629,MM
391,-40.849922,-74.299446,-158.56844,MM
392,-29.268663,-30.810144,-138.97058,MM
393,152.04189,1.8844628,65.83188,MM
394,-56.986786,93.6955,7.1747622,MM
395,-143.59366,-93.16832,-69.26325,MM
396,296.78818,-102.15206,-85.38056,MM
397,-8.770355,234.37083,126.603546,MM
398,-24.10877,174.43082,114.628395,MM
399,179.98401,-97.47745,-368.16544,MM
400,122.3982,262.84564,63.4539,MM
401,295.3608,102.87041,119.998985,MM
402,140.7373,130.41754,311.49713,MM
403,-23.371202,225.38142,202.1468,MM
404,-65.20533,203.51227,159.55835,MM
405,-348.66794,78.412735,-127.409706,MM
406,172.157,94.388504,209.27289,MM
407,184.8007,190.73453,-331.5651,MM
408,202.72815,167.07185,143.8318,MM
409,-151.92941,192.03452,144.32388,MM
410,-181.50539,258.63638,91.14245,MM
411,137.85194,-190.12569,52.150707,MM
412,49.261044,-191.63416,48.063057,MM
413,100.661354,-161.93758,76.79736,MM
414,-255.6132,-82.85756,-1.6090201,MM
415,-7.4888163,448.22357,-11.9258375,MM
416,-96.82695,-40.68922,108.90482,MM
417,-224.7052,223.40062,-182.81104,MM
418,233.90884,12.950519,45.420574,MM
419,113.93203,160.5331,12.206761,MM
420,49.983883,339.78503,-1.5617908,MM
421,257.30896,218.4164,140.79837,MM
422,40.332657,290.81335,3.1464221,MM
423,-349.16876,-119.324295,179.5264,MM
424,175.69049,-96.94451,-101.67801,MM
425,195.26393,182.77615,-8.181534,MM
426,-17.857964,18.174437,99.12308,MM
427,-9.646336,-42.683285,104.1353,MM
428,-5.9578195,-50.05486,46.487656,MM
429,-268.46667,-135.11156,91.576485,MM
430,143.72684,169.24411,-50.207928,MM
431,175.02652,284.14224,-10.702388,MM
